ID,name,confidence,x_min,y_min,x_max,y_max
803,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
804,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
805,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
806,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
807,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
808,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
809,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
810,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
811,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
812,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
813,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
814,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
815,vase,0.29241097,168.9641571,53.65874863,333.2687073,490.4127197
816,vase,0.411164522,244.1895599,63.21733093,566.3516235,528.1524048
817,vase,0.29241097,168.9641571,53.65874863,333.2687073,490.4127197
818,vase,0.29241097,168.9641571,53.65874863,333.2687073,490.4127197
819,vase,0.411164522,244.1895599,63.21733093,566.3516235,528.1524048
820,vase,0.29241097,168.9641571,53.65874863,333.2687073,490.4127197
